SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
2021-01-19,EYÜPSULTAN,Yerli,28.9328,41.04644,1
2020-03-05,SANCAKTEPE,Yerli,29.233057,40.978484,2
2021-06-22,KAĞITHANE,Yerli,28.978885,41.069605,7
2020-11-02,KAĞITHANE,Yerli,28.97888,41.0696,3
2021-07-12,BEYOĞLU,Yabancı,28.982257,41.028379,2
2021-06-22,KÜÇÜKÇEKMECE,Yerli,28.77561,41.029331,1
2021-03-29,FATİH,Yabancı,28.97778,41.00683,140
2018-04-07,BEYOĞLU,Yabancı,28.989684,41.031331,2
2021-05-20,FATİH,Yerli,28.933466,41.015149,4
2020-11-14,BEYOĞLU,Yabancı,28.99264,41.03432,2
2021-03-30,BAYRAMPAŞA,Yerli,28.88765,41.0518,2
2021-07-15,BAKIRKÖY,Yerli,28.812574,40.960154,7
2021-05-01,BAYRAMPAŞA,Yerli,28.921474,41.023941,2
2020-12-08,BEŞİKTAŞ,Yerli,29.00768,41.04247,4
2021-02-24,BAHÇELİEVLER,Yerli,28.82524,40.99704,2
2021-01-11,BAĞCILAR,Yerli,28.86979,41.03329,1
2021-07-03,ÇATALCA,Yerli,28.466635,41.13554,1
2018-08-07,BAĞCILAR,Yerli,28.870054,41.033384,3
2021-05-31,BAHÇELİEVLER,Yerli,28.845483,40.99203,8
2020-11-16,SANCAKTEPE,Yerli,29.22955,40.99253,2
2017-11-04,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2018-07-26,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2021-07-01,ÜSKÜDAR,Yerli,29.02601,41.032315,1
2021-04-02,SARIYER,Yerli,29.0389,41.16003,2
2019-08-03,KARTAL,Yerli,29.189967,40.892454,7
2017-12-31,FATİH,Yabancı,28.972482,41.007712,1
2020-11-30,KAĞITHANE,Yabancı,28.97888,41.0696,1
2021-06-06,KÜÇÜKÇEKMECE,Yerli,28.472931,41.0331,1
2021-03-29,ÇATALCA,Yerli,28.46099,41.14402,4
2019-08-22,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2021-06-03,SULTANGAZİ,Yerli,28.905229,41.09394,1
2021-01-21,BEYOĞLU,Yerli,28.97738,41.03345,9
2018-05-28,BAKIRKÖY,Yerli,28.884828,40.999602,6
2018-12-21,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2021-04-13,SULTANBEYLİ,Yerli,29.266941,40.969123,4
2021-06-23,ESENYURT,Yerli,29.16611,40.920918,2
2021-01-04,FATİH,Yerli,28.9564,41.01489,2
2019-01-26,EYÜP SULTAN,Yerli,28.948922,41.082908,4
2021-06-05,BAKIRKÖY,Yerli,28.80068,40.963136,7
2021-04-14,FATİH,Yabancı,28.975497,41.0081,8
2018-08-19,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2021-03-02,BEYOĞLU,Yerli,28.98061,41.02689,1
2021-03-09,FATİH,Yerli,28.95117,41.00012,2
2018-06-13,FATİH,Yerli,28.941171,41.017758,4
2021-02-18,BEYOĞLU,Yabancı,28.98566,41.03705,2
2020-11-08,ZEYTİNBURNU,Yerli,28.88871,41.00001,17
2021-05-28,SARIYER,Yerli,29.025047,41.155494,1
2021-01-25,ESENLER,Yerli,28.88419,41.04007,1
2019-07-18,FATİH,Yerli,28.972482,41.007712,1
2021-01-12,KARTAL,Yerli,29.18934,40.88982,1
2020-12-31,FATİH,Yabancı,28.97292,41.0182,4
2021-05-25,BEYLİKDÜZÜ,Yabancı,28.650483,41.01171,2
2019-04-24,İSTANBUL,Yerli,28.58272,41.01418,1
2019-06-28,ATAŞEHİR,Yerli,29.147233,40.977902,1
2021-02-07,ŞİŞLİ,Yerli,29.01554,41.07254,2
2019-03-04,BAKIRKÖY,Yerli,28.820556,40.978551,2
2021-07-07,FATİH,Yerli,28.966779,41.009197,10
2021-01-07,TUZLA,Yerli,29.29923,40.83319,1
2021-06-24,ZEYTİNBURNU,Yabancı,28.929394,41.024776,1
2021-02-17,FATİH,Yabancı,28.98077,41.01418,1
2020-02-16,BEYOĞLU,Yabancı,28.94027,41.04725,1
2021-05-09,BEYOĞLU,Yabancı,28.977381,41.033458,16
2021-07-09,ŞİŞLİ,Yerli,28.991766,41.066865,1
2019-12-15,BAŞAKŞEHİR,Yerli,29.011473,41.080041,2
2020-11-28,SULTANBEYLİ,Yerli,29.27685,40.95253,3
2021-07-10,ŞİLE,Yerli,29.455337,41.072875,1
2018-09-21,KARTAL,Yabancı,29.187151,40.888024,1
2021-07-07,KADIKÖY,Yabancı,29.026507,40.994132,1
2020-11-08,EYÜPSULTAN,Yerli,28.9328,41.04644,7
2021-06-05,FATİH,Yerli,28.965208,41.009485,4
2020-11-03,ŞİŞLİ,Yerli,28.99127,41.0573,2
2021-04-16,SULTANGAZİ,Yerli,28.876702,41.097747,2
2021-02-22,KÜÇÜKÇEKMECE,Yerli,28.79335,41.00805,4
2021-01-23,SULTANBEYLİ,Yerli,29.25873,40.96861,1
2021-06-04,BEYKOZ,Yerli,29.066626,41.083229,1
2020-11-03,ÜSKÜDAR,Yerli,29.02614,41.03253,1
2020-11-13,GAZİOSMANPAŞA,Yerli,28.89354,41.07914,1
2021-06-24,MALTEPE,Yerli,29.121198,40.924531,26
2021-04-30,FATİH,Yabancı,28.946583,41.0101,2
2019-02-08,KARTAL,Yerli,29.187151,40.888024,2
2019-12-18,KAĞITHANE,Yerli,28.573054,41.035648,1
2020-11-17,BÜYÜKÇEKMECE,Yerli,28.57817,41.02036,1
2021-04-19,AVCILAR,Yerli,28.743816,40.976437,2
2021-06-12,ZEYTİNBURNU,Yerli,28.903993,40.994532,5
2021-07-03,FATİH,Yabancı,28.960271,41.024225,1
2021-01-04,FATİH,Yerli,28.95532,41.01345,2
2021-06-28,SANCAKTEPE,Yerli,29.254897,41.012137,1
2021-05-09,BEYOĞLU,Yabancı,28.985666,41.037058,10
2021-06-30,BEYLİKDÜZÜ,Yerli,28.649426,41.012535,2
2020-12-02,SANCAKTEPE,Yerli,29.23305,40.97848,1
2018-04-26,FATİH,Yerli,28.972482,41.007712,2
2021-05-10,ŞİŞLİ,Yabancı,28.992465,41.064094,2
2020-03-06,KARTAL,Yerli,29.161455,40.905838,1
2021-05-29,BEYOĞLU,Yerli,28.992646,41.034326,2
2021-06-14,AVCILAR,Yerli,28.730355,40.979373,1
2021-07-10,ZEYTİNBURNU,Yabancı,28.888716,41.000016,1
2020-10-28,GAZİOSMANPAŞA,Yerli,28.897455,41.068858,1
2021-02-12,EYÜPSULTAN,Yerli,28.9283,41.03764,1
2018-05-27,SANCAKTEPE,Yerli,29.245335,41.015681,1
2017-11-12,EYÜP SULTAN,Yerli,28.933511,41.047359,20
2021-01-25,GÜNGÖREN,Yerli,28.86084,41.02917,1
2018-10-27,BAKIRKÖY,Yerli,28.863824,40.986566,1
2020-11-13,ESENYURT,Yerli,28.68316,41.02844,2
2021-05-26,KADIKÖY,Yerli,29.033316,40.991251,1
2021-01-06,BAKIRKÖY,Yerli,28.80068,40.96313,1
2021-02-23,FATİH,Yerli,28.95486,41.01432,1
2021-05-07,KÜÇÜKÇEKMECE,Yerli,28.793358,41.008056,2
2021-05-24,ÜSKÜDAR,Yerli,29.014881,41.027275,21
2021-03-01,ŞİŞLİ,Yabancı,28.98728,41.06033,1
2021-07-16,ZEYTİNBURNU,Yerli,28.91099,41.016008,2
2021-07-18,BEŞİKTAŞ,Yabancı,29.015456,41.049054,4
2021-07-04,SULTANBEYLİ,Yerli,29.276736,40.954095,4
2021-01-27,ESENLER,Yerli,28.89472,41.0406,1
2017-12-16,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2017-12-18,ÇEKMEKÖY,Yerli,29.338858,41.077425,1
2020-12-26,PENDİK,Yerli,29.26177,40.88694,1
2021-05-14,FATİH,Yerli,28.973894,41.017585,2
2018-09-03,KARTAL,Yerli,29.18905,40.90657,2
2021-07-19,ÜSKÜDAR,Yerli,29.030035,41.016746,1
2021-07-13,BAKIRKÖY,Yabancı,28.807531,40.960245,1
2021-05-09,MALTEPE,Yerli,29.131164,40.924939,2
2021-06-05,SULTANGAZİ,Yerli,28.876316,41.107116,5
2021-05-11,BEYOĞLU,Yabancı,28.97494,41.028665,2
2021-01-21,ZEYTİNBURNU,Yerli,28.90399,40.99453,2
2018-10-02,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2021-06-17,ÜSKÜDAR,Yerli,29.05374,41.046596,1
2021-07-13,KADIKÖY,Yerli,24.021632,40.592927,1
2021-07-05,FATİH,Yabancı,28.932298,41.048105,1
2021-04-12,KARTAL,Yerli,29.18304,40.91249,2
2021-01-29,SANCAKTEPE,Yerli,29.22955,40.99253,4
2017-03-20,KADIKÖY,Yerli,29.023297,40.593952,1
2020-12-21,FATİH,Yerli,28.92684,41.01847,1
2019-06-23,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
2018-11-14,SARIYER,Yerli,29.090822,41.243239,1
2021-02-23,FATİH,Yerli,28.94929,41.01124,8
2018-12-16,BAKIRKÖY,Yerli,28.884828,40.999602,1
2019-04-28,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
2021-04-24,FATİH,Yabancı,28.959765,41.009561,2
2018-03-03,FATİH,Yerli,28.941171,41.017758,1
2018-05-25,İSTANBUL,Yerli,28.58272,41.01418,24
2019-07-28,SARIYER,Yerli,29.052015,41.106615,7
2021-04-03,EYÜPSULTAN,Yerli,28.9328,41.04644,4
2021-04-04,FATİH,Yerli,28.94929,41.01124,4
2021-02-07,FATİH,Yerli,28.94929,41.01124,1
2021-06-09,ÜSKÜDAR,Yerli,29.0679,41.027407,2
2015-12-28,KADIKÖY,Yerli,29.023297,40.593952,1
2021-02-08,BEYLİKDÜZÜ,Yerli,28.60105,40.96797,2
2020-11-24,BEŞİKTAŞ,Yerli,29.00768,41.04247,4
2020-12-22,KÜÇÜKÇEKMECE,Yerli,28.79054,41.03172,1
2019-05-09,FATİH,Yerli,28.945011,41.009663,2
2021-07-04,ŞİLE,Yerli,29.905833,41.111408,1
2020-10-30,FATİH,Yabancı,28.95394,41.00954,5
2020-11-11,ŞİŞLİ,Bilinmiyor,29.01147,41.08004,1
2021-04-23,BAHÇELİEVLER,Yerli,28.845483,40.99203,8
2020-11-04,AVCILAR,Yerli,28.70553,40.99503,2
2021-07-08,EYÜPSULTAN,Yerli,28.92817,41.033684,1
2021-01-06,FATİH,Yerli,28.951,41.01654,8
2021-06-20,PENDİK,Yerli,29.305208,40.940642,1
2021-05-07,KÜÇÜKÇEKMECE,Yerli,28.77166,40.990604,4
2021-06-23,SİLİVRİ,Yerli,28.257405,41.070766,1
2019-06-02,SARIYER,Yerli,29.052015,41.106615,1
2020-11-18,SANCAKTEPE,Yerli,29.22955,40.99253,2
2020-02-14,AVCILAR,Yerli,28.705535,40.995034,1
2021-04-12,SARIYER,Yerli,29.05704,41.11509,2
2020-11-12,BEYOĞLU,Yerli,28.97738,41.03345,12
2021-07-01,FATİH,Yerli,28.951463,41.030498,3
2021-06-21,ÜMRANİYE,Yerli,29.104731,41.024958,3
2021-07-06,BEŞİKTAŞ,Yerli,29.007688,41.04247,6
2019-02-26,BAKIRKÖY,Yerli,28.884828,40.999602,3
2021-02-01,ÜSKÜDAR,Yerli,29.0679,41.0274,2
2018-08-03,BEYOĞLU,Yerli,28.94027,41.04725,1
2019-09-19,ESENLER,Yerli,28.873136,41.053895,1
2020-12-17,KADIKÖY,Yerli,29.02399,40.99213,4
2021-07-13,FATİH,Yabancı,28.97119,41.008944,1
2021-01-20,SULTANGAZİ,Yerli,28.8767,41.09774,1
2021-06-17,ŞİŞLİ,Yerli,29.015549,41.072546,2
2021-07-05,FATİH,Yabancı,28.965208,41.009485,3
2021-07-18,KÜÇÜKÇEKMECE,Yerli,28.790541,41.031728,23
2020-12-03,ŞİŞLİ,Yabancı,28.99246,41.06409,4
2020-11-01,ÜMRANİYE,Yerli,29.16285,41.01223,1
2021-06-21,SULTANGAZİ,Yerli,28.902155,41.095541,2
2020-12-09,KADIKÖY,Yerli,29.09947,40.97559,2
2021-01-28,ŞİŞLİ,Yabancı,28.99246,41.06409,2
2018-09-19,BAKIRKÖY,Yerli,28.884828,40.999602,13
2021-01-02,FATİH,Yabancı,28.9561,41.01593,1
2021-01-25,BAHÇELİEVLER,Yerli,28.82949,41.01411,1
2020-11-08,ESENLER,Yerli,28.88622,41.03836,1
2020-03-09,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
2021-02-16,KÜÇÜKÇEKMECE,Yerli,28.77995,41.00267,1
2017-11-06,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2020-10-29,BAHÇELİEVLER,Yerli,28.86388,40.99545,2
2021-07-18,BEYOĞLU,Yerli,28.985666,41.037058,22
2021-07-04,BEYKOZ,Yabancı,29.09185,41.134104,1
2021-07-05,KADIKÖY,Yerli,29.037621,40.991664,5
2018-09-18,ZEYTİNBURNU,Yerli,28.920379,40.990971,2
2020-12-08,ZEYTİNBURNU,Yabancı,28.88871,41.00001,1
2021-05-25,BAHÇELİEVLER,Yerli,28.864447,41.012313,2
2021-05-23,KÜÇÜKÇEKMECE,Yerli,28.772177,41.022156,6
2021-06-01,ÜSKÜDAR,Yerli,29.074823,41.012278,3
2020-11-11,KARTAL,Yerli,29.18715,40.88802,3
2021-07-05,GAZİOSMANPAŞA,Yerli,28.915911,41.057453,1
2021-02-05,SULTANGAZİ,Yerli,28.87015,41.08674,1
2019-02-10,KARTAL,Yerli,29.189967,40.892454,6
2018-12-24,BAKIRKÖY,Yerli,28.863824,40.986566,2
2021-07-17,FATİH,Yerli,28.978365,41.008506,1
2019-12-05,ŞİŞLİ,Yerli,28.981998,41.068341,1
2021-07-13,ÇATALCA,Yerli,28.35884,41.254568,1
2021-04-20,FATİH,Yerli,28.951463,41.030498,8
2021-04-27,EYÜPSULTAN,Yerli,28.88337,41.162284,2
2021-07-12,SULTANBEYLİ,Yerli,29.266941,40.969123,3
2019-03-27,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
2021-03-08,BEYOĞLU,Yabancı,28.98061,41.02689,3
2021-02-07,FATİH,Yerli,28.97695,41.00534,1
2019-03-25,MALTEPE,Yerli,29.121198,40.924531,3
2021-02-06,ZEYTİNBURNU,Yerli,28.90221,41.00353,1
2020-12-06,KÜÇÜKÇEKMECE,Yerli,28.76777,41.00191,1
2021-07-16,ZEYTİNBURNU,Yerli,28.9119,41.016042,2
2021-05-05,EYÜPSULTAN,Yerli,28.944987,41.087819,4
2021-02-18,BAHÇELİEVLER,Yerli,28.84548,40.99203,5
2020-11-05,ÜSKÜDAR,Yerli,29.07482,41.01227,2
2021-02-03,ÇATALCA,Yerli,28.46099,41.14402,1
2018-10-01,BAKIRKÖY,Yabancı,28.820556,40.978551,9
2020-11-23,FATİH,Yabancı,28.97389,41.01758,1
2021-05-11,ESENLER,Yerli,28.878257,41.06102,2
2020-11-10,ZEYTİNBURNU,Yerli,28.92922,41.02558,1
2020-11-03,FATİH,Yerli,28.96685,41.00894,1
2018-11-26,BAKIRKÖY,Yabancı,28.820556,40.978551,3
2018-09-02,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2021-04-04,FATİH,Yerli,28.951,41.01654,2
2020-12-20,EYÜPSULTAN,Yerli,28.92997,41.02716,1
2021-05-28,SULTANGAZİ,Yerli,28.876702,41.097747,1
2021-02-21,ÜMRANİYE,Yerli,29.09693,41.02596,1
2019-04-09,ŞİŞLİ,Yerli,28.989035,41.057795,2
2019-12-22,MALTEPE,Yerli,29.121198,40.924531,11
2021-03-04,BEŞİKTAŞ,Yabancı,29.00768,41.04247,2
2020-10-27,BEYLİKDÜZÜ,Yerli,28.601057,40.967978,1
2019-06-11,AVCILAR,Yerli,28.721885,40.981178,1
2019-06-22,FATİH,Yabancı,28.945011,41.009663,1
2020-10-27,BEYOĞLU,Yerli,28.992646,41.034326,1
2019-09-21,SANCAKTEPE,Yerli,29.120662,41.011656,1
2020-11-25,BAŞAKŞEHİR,Yerli,28.72489,41.07222,1
2019-05-16,SANCAKTEPE,Yerli,29.120662,41.011656,1
2021-05-14,FATİH,Yerli,28.951178,41.00012,12
2021-04-28,FATİH,Yerli,28.955328,41.013451,2
2020-12-27,ADALAR,Yabancı,29.12765,40.87441,1
2021-02-02,TUZLA,Yerli,29.30305,40.85007,1
2021-07-04,SULTANBEYLİ,Yerli,29.266654,40.96714,11
2019-05-09,KARTAL,Yerli,29.161455,40.905838,1
2021-04-06,ŞİŞLİ,Yerli,29.01554,41.07254,2
2021-04-13,BEYOĞLU,Yerli,28.582663,41.012263,6
2021-07-08,ZEYTİNBURNU,Yerli,28.890811,41.002993,1
2020-12-14,KÜÇÜKÇEKMECE,Yerli,28.79335,41.00805,2
2021-05-07,BEYOĞLU,Yerli,28.985666,41.037058,20
2020-01-20,FATİH,Yerli,28.972482,41.007712,1
2021-01-27,ÇEKMEKÖY,Yerli,29.19027,41.01407,2
2020-12-10,GÜNGÖREN,Yerli,28.86374,41.02371,1
2021-02-05,SULTANGAZİ,Yerli,28.8767,41.09774,1
2021-01-14,FATİH,Yerli,28.94658,41.0101,1
2021-06-14,EYÜPSULTAN,Yerli,28.949455,41.078172,1
2019-09-03,ESENLER,Yerli,28.873136,41.053895,1
2019-10-19,EYÜP SULTAN,Yerli,28.933511,41.047359,3
2021-07-02,KÜÇÜKÇEKMECE,Yerli,28.780627,40.988449,4
2021-04-02,ŞİŞLİ,Yabancı,28.98828,41.04555,2
2021-04-24,GAZİOSMANPAŞA,Yerli,28.919846,41.058001,2
2021-07-15,BAŞAKŞEHİR,Yerli,28.72489,41.072225,1
2021-06-08,KÜÇÜKÇEKMECE,Yerli,28.792729,40.997973,1
2020-11-04,KAĞITHANE,Yerli,28.96352,41.08589,1
2020-12-02,ESENLER,Yerli,28.87825,41.06102,2
2021-07-16,EYÜPSULTAN,Yerli,28.944987,41.087819,21
2020-11-03,BAKIRKÖY,Yerli,28.78706,40.97246,1
2021-02-09,ESENYURT,Yerli,29.16611,40.92091,1
2021-05-12,ÜSKÜDAR,Yabancı,29.014881,41.027275,2
2021-06-09,ÜSKÜDAR,Yerli,29.063421,41.021925,2
2019-09-07,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,5
2021-01-22,FATİH,Yerli,28.95486,41.01432,2
2021-07-11,ADALAR,Yerli,29.12765,40.874414,5
2021-05-07,BEYOĞLU,Yerli,28.989542,41.039082,4
2021-07-13,FATİH,Yabancı,28.951178,41.00012,2
2019-05-25,FATİH,Yerli,28.951582,41.005137,1
2020-12-31,ŞİŞLİ,Yerli,28.9861,41.06684,1
2019-04-13,BAŞAKŞEHİR,Yerli,29.011473,41.080041,2
2021-05-31,BEYOĞLU,Yerli,28.980616,41.026892,2
2020-12-28,ZEYTİNBURNU,Yerli,28.9037,40.99017,5
2021-06-23,FATİH,Yerli,28.975497,41.0081,2
2021-01-28,ŞİŞLİ,Yabancı,28.98728,41.06033,1
2021-04-05,BEŞİKTAŞ,Yabancı,29.00768,41.04247,4
2019-07-06,ŞİŞLİ,Yerli,28.989035,41.057795,2
2021-04-20,FATİH,Yerli,28.932298,41.048105,8
2018-05-30,FATİH,Yerli,28.941171,41.017758,2
2016-03-06,KAĞITHANE,Yerli,28.573054,41.035648,1
2020-02-27,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
2021-03-31,FATİH,Yabancı,28.9652,41.00948,16
2020-11-20,KÜÇÜKÇEKMECE,Yerli,28.76777,41.00191,3
2020-12-29,FATİH,Yerli,28.95976,41.00956,1
2020-03-09,AVCILAR,Yerli,28.731161,40.980151,2
2018-02-10,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2021-01-04,BAŞAKŞEHİR,Yerli,28.72489,41.07222,1
2020-11-09,SULTANGAZİ,Yerli,28.86587,41.10849,1
2021-02-09,ÜSKÜDAR,Yerli,29.00854,41.02375,1
2017-12-05,KARTAL,Yerli,29.187151,40.888024,2
2021-02-19,KADIKÖY,Yerli,29.02325,40.9927,2
2021-03-29,ÜSKÜDAR,Yerli,29.04768,41.02234,4
2020-12-02,ESENLER,Yerli,28.88197,41.03834,2
2021-02-15,FATİH,Yerli,28.93229,41.0481,1
2019-06-09,SANCAKTEPE,Yerli,29.245335,41.015681,1
2021-04-20,FATİH,Yerli,28.943146,41.010955,2
2018-07-01,FATİH,Yerli,28.953279,41.016831,2
2021-04-30,ADALAR,Yerli,29.12765,40.874414,2
2021-01-07,KÜÇÜKÇEKMECE,Yerli,28.79624,41.04477,1
2019-05-16,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2021-06-10,ŞİLE,Yerli,29.471361,41.187223,3
2020-12-31,ÜSKÜDAR,Yerli,29.06907,41.02785,2
2021-05-11,ESENLER,Yerli,28.867578,41.054031,2
2021-03-29,ŞİŞLİ,Yerli,28.99127,41.0573,2
2021-06-24,BEYLİKDÜZÜ,Yerli,28.656623,41.009845,2
2021-06-17,ŞİŞLİ,Yerli,29.011473,41.080041,1
2019-07-21,AVCILAR,Yerli,28.721885,40.981178,1
2020-12-13,BAKIRKÖY,Yerli,28.81257,40.96015,1
2021-07-18,KAĞITHANE,Yerli,29.002046,41.094578,1
2020-11-02,BAĞCILAR,Yerli,28.86979,41.03329,3
2020-11-25,SULTANGAZİ,Yerli,28.85818,41.11118,2
2020-11-13,ÜSKÜDAR,Yerli,29.02731,41.03253,1
2019-12-20,AVCILAR,Yerli,28.705535,40.995034,2
2021-07-16,EYÜPSULTAN,Yerli,28.922776,41.092558,1
2020-11-05,ÜSKÜDAR,Yerli,29.0116,41.01985,1
2020-11-29,ŞİŞLİ,Yerli,28.99494,41.06527,1
2021-02-26,TUZLA,Yerli,29.31021,40.81293,1
2021-03-30,TUZLA,Yerli,29.30305,40.85007,4
2021-06-14,ZEYTİNBURNU,Yerli,28.9119,41.016042,2
2021-01-04,ÜMRANİYE,Yerli,29.12132,41.02092,1
2019-06-11,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,6
2021-06-08,BEYOĞLU,Yerli,28.977381,41.033458,17
2020-11-01,ÜMRANİYE,Yerli,29.09165,41.02529,1
2018-12-25,AVCILAR,Yerli,28.705535,40.995034,1
2021-07-01,FATİH,Yerli,28.949188,41.011659,1
2020-11-13,ÜSKÜDAR,Yerli,29.02844,41.01537,1
2021-01-10,KADIKÖY,Yerli,29.09947,40.97559,1
2021-04-01,ESENLER,Yerli,28.88197,41.03834,14
2021-07-01,FATİH,Yerli,28.938473,41.012684,3
2021-07-17,FATİH,Yerli,28.949292,41.011242,3
2021-06-07,FATİH,Yerli,28.97256,41.010197,2
2021-01-19,BEYOĞLU,Yabancı,28.98566,41.03705,2
2021-04-27,EYÜPSULTAN,Yerli,28.932804,41.046441,4
2021-03-08,BEYOĞLU,Yabancı,28.9668,41.02985,1
2021-02-05,SULTANGAZİ,Yerli,28.86757,41.08744,1
2019-08-04,SANCAKTEPE,Yerli,29.245335,41.015681,2
2021-05-30,FATİH,Yerli,28.973529,41.017514,3
2021-04-29,BEYOĞLU,Yerli,28.990577,41.048439,2
2021-04-04,FATİH,Yerli,28.96064,41.01482,2
2020-12-03,ÜMRANİYE,Yerli,29.12132,41.02092,3
2021-06-25,ÜSKÜDAR,Yerli,29.014881,41.027275,13
2021-07-09,SARIYER,Yerli,29.03309,41.134178,2
2021-06-02,EYÜPSULTAN,Yabancı,28.932578,41.053734,1
2017-10-30,BAKIRKÖY,Yabancı,28.820556,40.978551,3
2021-05-22,FATİH,Yerli,28.960271,41.024225,2
2021-06-06,ZEYTİNBURNU,Yerli,28.902215,41.003535,1
2021-01-04,SULTANGAZİ,Yerli,28.85818,41.11118,3
2021-04-16,FATİH,Yabancı,28.970257,41.017572,22
2020-12-21,FATİH,Yerli,28.951,41.01654,7
2021-07-01,FATİH,Yerli,28.953326,40.999688,1
2020-12-06,BEYOĞLU,Yerli,28.98566,41.03705,3
2021-04-24,FATİH,Yabancı,28.965208,41.009485,10
2018-05-23,BEYOĞLU,Yerli,28.94027,41.04725,2
2021-05-13,ZEYTİNBURNU,Yerli,28.929229,41.025586,4
2021-01-10,KADIKÖY,Yerli,29.05554,40.99845,1
2020-11-08,BEYOĞLU,Yabancı,28.99012,41.03661,1
2021-04-15,EYÜPSULTAN,Yabancı,28.932578,41.053734,2
2018-04-23,EYÜP SULTAN,Yerli,28.933511,41.047359,12
2021-02-05,ÜMRANİYE,Yerli,29.10473,41.02495,1
2019-10-16,KARTAL,Yerli,29.189967,40.892454,1
2021-06-19,GAZİOSMANPAŞA,Yerli,28.913608,41.058146,6
2017-10-26,BAKIRKÖY,Yerli,28.884828,40.999602,3
2021-06-23,KARTAL,Yerli,29.189346,40.88982,1
2021-02-23,BAKIRKÖY,Yerli,28.78864,40.97191,1
2020-12-10,PENDİK,Yerli,29.23489,40.87621,1
2018-12-13,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2021-02-27,FATİH,Yabancı,28.97025,41.01757,21
2021-05-30,FATİH,Yerli,28.956406,41.014892,3
2021-05-15,BEYLİKDÜZÜ,Yerli,28.673503,41.006149,2
2020-12-24,MALTEPE,Yerli,29.10161,40.94745,1
2020-11-10,EYÜPSULTAN,Yerli,28.9328,41.04644,1
2021-07-03,ŞİŞLİ,Yerli,28.59289,41.035982,2
2020-11-20,BEYOĞLU,Yerli,28.969,41.02396,1
2021-04-16,FATİH,Yabancı,28.977784,41.00683,78
2018-10-24,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2021-04-16,KADIKÖY,Yerli,29.05786,40.969954,6
2018-05-31,BEYOĞLU,Yerli,28.989684,41.031331,5
2019-12-26,SANCAKTEPE,Yerli,29.245335,41.015681,1
2021-07-16,ZEYTİNBURNU,Yerli,28.921655,41.022063,3
2018-07-24,SANCAKTEPE,Yerli,29.233057,40.978484,1
2021-02-16,BEYLİKDÜZÜ,Yerli,28.65773,41.00884,3
2020-01-16,ATAŞEHİR,Yerli,29.147233,40.977902,1
2021-06-11,FATİH,Yabancı,28.97256,41.010197,1
2021-04-12,KADIKÖY,Yabancı,29.02399,40.99213,8
2018-08-25,İSTANBUL,Yabancı,28.58272,41.01418,3
2021-06-07,KARTAL,Yerli,29.189548,40.907964,1
2021-02-28,BEYOĞLU,Yabancı,28.969,41.02396,5
2020-12-13,SARIYER,Yerli,28.98775,41.10972,1
2021-04-08,FATİH,Yabancı,28.97695,41.00534,4
2020-12-21,SARIYER,Yerli,29.05401,41.09644,1
2021-05-10,KADIKÖY,Yerli,29.023992,40.99213,2
2021-07-08,SANCAKTEPE,Yerli,29.196707,41.00534,23
2019-07-26,BAŞAKŞEHİR,Yerli,29.011473,41.080041,2
2021-07-18,BEYLİKDÜZÜ,Yerli,28.668433,41.005364,11
2020-11-16,ESENLER,Yerli,28.89344,41.03932,1
2018-08-21,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2019-05-24,SANCAKTEPE,Yerli,29.245335,41.015681,1
2018-11-22,BAKIRKÖY,Yerli,28.820556,40.978551,1
2021-02-04,GÜNGÖREN,Yerli,28.87111,41.01739,3
2021-04-09,BEYOĞLU,Yabancı,28.98954,41.03908,2
2020-11-27,SARIYER,Yerli,28.98775,41.10972,1
2020-11-08,BEYOĞLU,Yabancı,28.97478,41.02224,2
2019-03-29,SANCAKTEPE,Yerli,29.245335,41.015681,1
2020-03-19,MALTEPE,Yerli,29.121198,40.924531,4
2020-11-03,FATİH,Yerli,28.97025,41.01757,16
2021-07-17,FATİH,Yerli,28.965208,41.009485,10
2021-01-22,KADIKÖY,Yabancı,29.01277,40.59373,1
2021-06-07,KARTAL,Yerli,29.21064,40.918029,1
